STATION,NAME,LOCATION,STATUS,FIRST_YR,LAST_YR,TOTAL_YRS,MISS_YRS,LONGITUDE,LATITUDE
17000800202,Marsh Creek,"Bridge St, Picton",A,1984,2016,29,4,-77.13655748,44.00859626
17001400102,Desmorestville Creek,"Cnty Rd 14, Desmorestville",A,1975,2016,38,4,-77.21061198,44.09080601
17002100202,Trent River,"At dam, Campbellford",I,1964,1998,35,0,-77.80073411,44.30280626
17002100302,Crowe River,"Hwy 7, Marmora",A,1964,2016,41,12,-77.68516723,44.48156976
17002100402,Trent River,"Docks near Wellington St & Front St, Peterborough",I,1965,1998,24,10,-77.95250923,44.31099514
17002100502,Trent River,"Dents Cottage Dock, 137m E of Bridge St, Hastings",I,1965,1993,24,5,-77.95457173,44.30872014
17002100602,Indian River,"Peterborough Cnty Rd 2, Keene",I,1965,2007,42,1,-78.15854273,44.24197889
17002100702,Ouse River,"Peterborough Cnty Rd 45, Norwood",A,1964,2016,47,6,-77.97732373,44.38065864
17002100802,Otonabee River,"Peterborough Cnty Rd 2, Bensfort Bridge",A,1965,2016,51,1,-78.27879686,44.20638264
17002100902,Indian River,"South St (Cnty Rd 38), S of Cnty Rd 4, Warsaw",I,1965,1987,8,15,-78.13615048,44.42737576
17002101002,Baxter Creek,"Cedar Valley Rd, W of Cnty Rd 28, NE of Millbrook",I,1965,1971,7,0,-78.39883573,44.17745176
17002101102,Otonabee River,"Hwy 7 bridge, west side, Peterborough",I,1964,2007,29,15,-78.32458086,44.27170289
17002101183,Otonabee River,"Lansdowne St W (Hwy 7), Peterborough",I,1972,1991,18,2,-78.30735348,44.28989514
17002101202,Otonabee River,"Hwy 7 bridge (Peterborough ByPass), Peterborough",I,1965,1999,8,27,-78.32419898,44.27179089
17002101302,Otonabee River,"Nassau Mills Rd, N of Peterborough",I,1965,2007,39,4,-78.29687786,44.35185951
17002101402,Jackson Creek,2nd Road North of Highway 28,I,1965,1971,7,0,-78.39781148,44.29720976
17002101502,Otonabee River,"Bridge St, W of Hwy 134, Lakefield",I,1965,2000,6,30,-78.27391386,44.42185626
17002101602,Clear Lake Outlet,"Hwy 28, Young's Point",A,1966,2016,50,1,-78.23461998,44.48733151
17002101702,Lovesick Lake Outlet,"Hwy 28, Burleigh Falls",A,1966,2016,50,1,-78.20501636,44.55705339
17002101802,Buckhorn Lake Outlet,"Peterborough Cnty Rd 23, Buckhorn",A,1966,2016,50,1,-78.34458598,44.55467864
17002101902,Mississauga River,"Mississauga Dam Rd, outlet of Mississauga Lake",I,1966,1971,6,0,-78.32953448,44.68625851
17002102002,Catchacoma Lake,"Beaver Lake Rd, Kawartha Highlands Park",I,1966,2004,7,32,-78.29610348,44.72834351
17002102102,Sturgeon Lake Outlet,"Main St, Bobcaygeon",A,1966,2016,50,1,-78.54622123,44.53859614
16012401102,Big Creek,"Conc 7, W of Hwy 59, NW of Walsingham",A,2002,2016,15,0,-80.53842473,42.68582701
16015901002,Kent Creek,"Hwy 3, W of Simcoe",A,2002,2016,15,0,-80.36721761,42.83520639
04001308302,Thames River,"Currie Rd, Reg Rd 8, NW of Dutton",A,2002,2016,15,0,-81.57772073,42.73153714
16006300202,Sixteen Mile Creek,"Talbot Trail, W of New Glasgow",A,2002,2016,15,0,-81.63326711,42.51777839
04001308102,McGregor Creek,"Communication Rd, near Hwy 401, SE of Chatham",A,2002,2016,15,0,-82.09484398,42.38328064
04001308202,Thames River,"Jacob Rd, Kent Cnty Rd 35, Prairie Siding",A,2002,2016,15,0,-82.32007686,42.35543939
03005703202,Beeton Creek,"11th Ln, New Tecumseh, N of Beeton",A,1998,2016,19,0,-79.75892123,44.12334439
16010900802,Big Otter Creek,"Calton Ln, Calton",A,2002,2016,15,0,-80.84016061,42.71094901
16012401202,Big Creek,"Conc 2,  Windham Twp, S of Kelvin",A,2002,2016,15,0,-80.44485811,42.98725914
16012401302,Venison Creek,"Reg Rd 60, W of Springarbour",A,2002,2015,14,0,-80.54849923,42.65337501
03007703602,Hawkestone Creek,"11th Ln, Hawkestone",A,2002,2016,15,0,-79.46684923,44.49636189
03007703802,Black River,"High St, Sutton",A,2002,2016,15,0,-79.36042573,44.30473701
03007703902,Holland River,"Yonge St, Holland Landing",A,2002,2016,15,0,-79.48995273,44.09483164
06005000202,Stoney Creek,"Queenston Rd, Stoney Creek, at gauge",A,2007,2016,10,0,-79.75125473,43.22507314
04001308602,Oxbow Creek,"Vanneck Rd, Kilworth",A,2003,2016,14,0,-81.40696673,42.96305914
04001308902,Flat Creek,"Rd 137, Blanshard Twp",A,2003,2016,14,0,-81.17250548,43.28490076
04001309002,Fish Creek,"Perth Cnty Rd 139, N of Prospect Hill",A,2003,2016,14,0,-81.23680886,43.22063426
04001309202,Black Creek,"Perth Cnty Rd 20, E of Fullarton",A,2003,2016,14,0,-81.18445348,43.37517101
04001309402,Otter Creek,"Rd 133, Blanchard Twp, N of St. Marys",A,2003,2016,14,0,-81.16672448,43.27880964
04001309502,Gregory Creek,"Nissouri Rd, SW of Cherry Grove",A,2003,2016,14,0,-81.18986186,43.16653189
18000029921,Ottawa River,Des Joachins Dam Private Water Supply,I,1966,1975,10,0,-77.6966026,46.18283227
18000030002,Ottawa River,At Des Joachims Dam 1000' from P/Q Shore,I,1968,1979,12,0,-77.69771873,46.18195752
18000030102,Ottawa River,Des Joachins Dam 500' from P/Q Shore,I,1968,1969,2,0,-77.69718973,46.18328739
18000030202,Ottawa River,Des Joachins Dam 1500' from P/Q Shore,I,1968,1969,2,0,-77.6982021,46.18062877
18000030302,Ottawa River,Maconnell Lake Dam 500' from shore,I,1968,1969,2,0,-77.74993998,46.20493002
18000030402,Ottawa River,Macionnell Lake Dam 1000'  from Shore,I,1968,1968,1,0,-77.75193998,46.20601002
18000032002,Ottawa River,Deux Rivieres 1000'  from P/Q Shore,I,1968,1974,7,0,-78.28948998,46.25965002
18000032102,Ottawa River,At Deux Rivieres 500' from P/Q Shore,I,1968,1969,2,0,-78.28986211,46.26348902
18000032202,Ottawa River,Deux Rivieres 1st Channel from Ontario,I,1968,1969,2,0,-78.28933823,46.25383089
18000032302,Ottawa River,Deux Rivieres 2nd Channel from Ontario,I,1968,1969,2,0,-78.28841923,46.25681814
18000032402,Ottawa River,Deux Rivieres 3rd Channel from Ontario,I,1968,1969,2,0,-78.28955536,46.25922877
18000034002,Ottawa River,"CPR bridge, Mattawa, 1200 ft from PQ shore",I,1968,1971,4,0,-78.70548823,46.32231339
18000034102,Ottawa River,"CPR bridge, Mattawa, 400 ft from PQ shore",I,1968,1969,2,0,-78.70580361,46.32478214
18000034202,Ottawa River,"CPR bridge, Mattawa, 800 ft from PQ shore",I,1968,1969,2,0,-78.70573336,46.32350064
18000034302,Ottawa River,"CPR bridge, Mattawa, 1600 ft from PQ shore",I,1968,1969,2,0,-78.70542098,46.32142689
18000036002,Ottawa River,"Otto Holden dam, 1200 ft from PQ shore",A,1968,2016,36,13,-78.72895648,46.37870502
18000036102,Ottawa River,"Otto Holden dam, 200 ft from PQ shore",I,1968,1969,2,0,-78.72496261,46.37904752
18000036202,Ottawa River,"Otto Holden dam, 400 ft from PQ shore",I,1968,1969,2,0,-78.72571898,46.37900214
18000036302,Ottawa River,"Otto Holden dam, 800 ft from PQ shore",I,1968,1969,2,0,-78.72718261,46.37885527
18000038002,Ottawa River,"Dam at Temiscaming, 600 ft from PQ shore",I,1968,1992,13,12,-79.10292698,46.70841127
18000038102,Ottawa River,"Dam at Temiscaming, 200 ft from PQ shore",I,1968,1970,3,0,-79.10233273,46.70852339
18000038202,Ottawa River,"Dam at Temiscaming, 400 ft from PQ shore",I,1968,1969,2,0,-79.10356648,46.70833864
18003300102,Rideau River,"Sussex Drive East, Ottawa",I,1966,1971,6,0,-75.69482623,45.44116952
18003300202,Rideau River,"At Sussex Drive, West Ottawa",I,1966,1971,6,0,-75.69597385,45.43937739
18003300302,Kemptville Creek,"Leeds and Grenville Cnty Rd 43, Kemptville",A,1964,2016,53,0,-75.64159073,45.02735664
18003300402,Rideau River,"S. of Cnty Rd. 43, N of Cnty Rd. 17",I,1964,1971,8,0,-75.99223935,44.88409626
18003300502,Rideau River,"Old Sly Locks, Smith Falls",I,1966,1980,15,0,-76.00534335,44.89199464
18003300602,Tay River,"Rathwell Roadm S,E. of Perth",I,1964,1971,8,0,-76.19761673,44.89988664
18003300702,Rideau River,"Narrows Lock Bridge (Cnty Rd 14),  N of Crosby",I,1966,1980,14,1,-76.29587448,44.70291276
18003300802,Tay River,1.5km dwnstrm Perth lagoons,A,1967,2016,49,1,-76.19725198,44.89281376
18003300902,Tay River,"Rogers Rd, Perth",I,1967,1980,14,0,-76.25394535,44.89583302
18003301002,Rideau River,"At CPR Bridge, Merrickville",I,1968,1971,4,0,-75.83050635,44.92161389
18003301102,Rideau River,"Cnty Rd 43, Merrickville",I,1968,1980,12,1,-75.83725085,44.91721902
18003301202,Rideau River,"At Dam in Black Rapids, Cedardale",I,1968,1980,12,1,-75.69653123,45.32091814
18003301302,Manotic Creek,"E. of Prince of Wales Dr, W. of River Road",I,1968,1970,3,0,-75.69886173,45.29157077
18003301402,Rideau River,"South of Manotick, East of Rideau Valley Dr.",I,1968,1970,3,0,-75.6646171,45.21762589
18003301502,Rideau River,"At Bridge, Town of Kars",I,1968,1970,3,0,-75.64330885,45.15020277
18003301602,Jock River,Eagleson Rd (Cnty Rd 49) NE of Richmond,I,1968,1983,14,2,-75.82080123,45.20152377
18003301702,Jock River,"McBean St, Richmond",I,1968,1984,16,1,-75.83252648,45.18923377
18003301802,Rideau River,"Burritt Rapids Bridge, Grenville St",I,1968,1983,14,2,-75.79735235,44.98228989
18003301902,Rideau River,"Cnty Rd 1(Rideau Ferry Rd), Bridge Rideau Ferry",I,1968,1980,13,0,-76.14087123,44.84754014
18003302002,Rideau River,"Rockey Narrows, Rideau Lake",I,1968,1980,12,1,-76.20021598,44.79220914
18003302202,Upper Rideau Lake,Cnty Rd 10 at Westport Bridge,I,1968,1971,4,0,-76.39465735,44.68032764
18003302302,Tay River,"Bolingbroke Station Rd, at dam, Bolingbroke",A,1968,2016,48,1,-76.51957335,44.75978089
18003302402,Crow Lake Inlet,Community of Crow Lake,I,1968,1980,12,1,-76.60808623,44.73060776
18003302501,Bobs Lake,End of Road to Timmermans Island,I,1968,1980,12,1,-76.5757501,44.68687001
18003302602,Rideau River,"Rawley Rd, at dam, Kilmarnock",A,1970,2016,46,1,-75.92729773,44.88736514
18003302702,Rideau River,At Kilmarnock,I,1970,1971,2,0,-75.92729285,44.88736864
18003302802,Rideau River,Downstream from Confluence with Jock River,I,1970,1986,17,0,-75.70609298,45.26283814
18003302902,Rideau River,"Roger Stevens Rd, Reg Rd 6, dwnstrm Kars",A,1970,2016,47,0,-75.63389485,45.16190239
17002102202,Beaver Lake Outlet,"Beaver Lake Rd, Kawartha Highlands Prov. Park",I,1966,1983,7,11,-78.27458573,44.73475901
17002102302,Cameron Lake Outlet,"Victoria Cnty Rd 121, Fenelon Falls",A,1966,2016,50,1,-78.73752486,44.53515914
17002102402,Gull River,"Shedden St, W. of Hwy 35, Coboconk",I,1966,1984,8,11,-78.80021036,44.65336576
17002102502,Gull River,"Hwy 35, Coboconk",A,1966,2016,50,1,-78.79674061,44.65846939
17002102602,Salerno Lake Inlet,"At White Lake Dam on White Lake Road, Fortescue",I,1967,1971,5,0,-78.47464073,44.83881514
17002102702,Salerno Lake Outlet,"Salerno Dam, Irondale",I,1967,1973,7,0,-78.52211673,44.86794526
17002102802,Burnt River Tributary,"Howland Rd, E of Cnty Rd 121, Howland",I,1967,1971,5,0,-78.65781636,44.80885126
17002102902,Burnt River Tributary,"At CPR Railway, E. of Cnty Rd. 121",I,1967,1971,5,0,-78.65622336,44.80728051
17002103002,Cavan Creek,"Airport Rd, E of Cnty Rd 28, S of Peterborough",I,1966,1977,12,0,-78.36203248,44.22393226
17002103102,Otonabee River,"At Government Dock, Lakefield",I,1968,1972,5,0,-78.26465761,44.41475039
17002103202,Gull Lake Outlet,"Hwy 35, Moore Falls",I,1968,1990,23,0,-78.80288711,44.80573689
17002103302,Drag River,"County Rd 1, E of Minden",I,1968,1993,26,0,-78.63293836,44.92798514
17002103402,Gull River,"Bobcaygeon Rd, Minden",I,1968,1988,5,16,-78.72524711,44.92554514
17002103502,Twelve Mile Lake Outlet,"Hwy 35, E of Taylor Rd",I,1968,1991,24,0,-78.70260073,45.00157989
17002103602,Gull River,"Highway 35, N of Carnarvon",I,1968,1993,26,0,-78.71606386,45.07017527
17002103702,Head Lake Outlet,"County Rd 121, Haliburton",I,1968,1993,26,0,-78.52461723,45.04535789
17002103802,Jackson Creek,"Dalhousie St, Peterborough",A,1969,2016,47,1,-78.32066986,44.29952301
17002103902,Scugog River,"Dock,outlet of Scugog L, SW of O'Donnell Landing",I,1970,1971,2,0,-78.75948423,44.25941001
17002104002,Nonquon River,"Cnty Rd 2 (Simcoe St), Seagrave, N of Port Perry",I,1970,1994,25,0,-78.94674711,44.20294626
17002104102,Scugog River,Dwnstrm Lindsay lagoons,A,1970,2016,46,1,-78.75349723,44.39551751
17002104202,Scugog River,"Cnty Rd 15 (Lindsay St), Lindsay",I,1970,1979,10,0,-78.72885511,44.34240601
17002104302,Gull River,"near Lutterworth Bndry Rd, Dnstrm from Minden",I,1970,1993,24,0,-78.74449336,44.91003202
17002104402,Gull River,"Highway 35, Upstream from Minden",I,1970,1993,23,1,-78.71326573,44.94171114
17002104602,Cold Creek,"Hastings Cnty Rd 33, Trent St, Frankford",A,1971,2016,43,3,-77.59569585,44.20104264
17002104702,Rawdon Creek,"Hastings Cnty Rd 33, S of Stirling",I,1971,1998,28,0,-77.55336823,44.28650714
17002104802,Crowe River,"Crowe River Rd, N of County Rd 38, SW of Marmora",I,1971,1998,18,10,-77.75436223,44.38077939
17002104902,Ouse River,"Cnty Rd 2, E of Cnty Rd 38, E of Peterborough",I,1971,1999,4,25,-78.04546698,44.29756401
17002105002,Eels Creek,"Northey's Bay Rd, W of Stonyridge",I,1971,1989,4,15,-78.07097286,44.58786714
17002105102,Jack Creek,"Northey's Bay Rd, W of Cnty Rd 6, Stonyridge",I,1971,1973,3,0,-78.02908323,44.59768776
17002105202,Mississauga River,"Peterborough Cnty Rd 36, 1km N of Buckhorn",A,1971,2016,45,1,-78.34054048,44.56394014
17002105302,Nogies Creek,"2.7 KM N of Cnty Rd 36, E of Bass Lake Rd",I,1971,1973,3,0,-78.52166636,44.60826701
17002105402,Balsam Lake Outlet,"At dam, Rosedale",A,1971,2016,45,1,-78.78594998,44.57366001
17002105502,Burnt River,"Northline Rd, S of Conc Rd 2, N of Fenelon Falls",I,1971,1973,3,0,-78.73801511,44.59820751
17002105602,Pigeon River,"Hwy 7, Omemee",I,1971,1990,12,8,-78.55540673,44.30000064
17002105702,Trent River,Healey Falls dam,A,1971,2016,34,12,-77.78640973,44.37636176
17002105802,Farrel Creek,"Dyno Rd, E of Cnty Rd 648, SW of Cardiff",I,1966,1992,19,8,-78.09752136,44.94010364
17002105901,Paudash Lake,"Inlet Bay, W of Cnty Rd 9, S of Cardiff",I,1966,1992,22,5,-78.02612173,44.98423177
17002106002,Deer Creek,"Ridge Rd, W of Cnty Rd 9, SW of Cardiff",I,1966,1992,22,5,-78.03326723,44.98940402
17002106102,Centre Lake Outlet,"Hwy 121, W of Cardiff",I,1971,1992,14,8,-78.04962086,45.00210777
17002106202,Bow Lake Outlet,"Hwy 28, E of Hwy 121, SW of Bancroft",I,1966,1996,31,0,-77.93552286,45.00388089
17002106302,Bentley Creek,"Dnstrm of Tailings, Bow Lake Inlet, N of Hwy 28",I,1966,1996,31,0,-77.92254023,45.01574477
17002106402,Bentley Creek,"Upstrm of Mine Tailings, N of Hwy 28",I,1967,1996,30,0,-77.91448323,45.02275352
17002106502,Otonabee River,"Lock 25, Peterborough Cnty Rd 32, S of Lakefield",A,1972,2016,44,1,-78.26286723,44.40074989
17002106602,Ouse River,"8th Conc Asphodel-Norwood Twp, dwnstrm Norwood",I,1972,2007,31,5,-77.98904048,44.36764289
17002106702,Trent River,"Bridge St, Peterborough Cnty Rd 45, Hastings",A,1972,2016,44,1,-77.95611536,44.30808676
17002106902,Baxter Creek,"Hutchinson Dr, N of Cnty Rd 21, NE of Millbrook",I,1972,1990,19,0,-78.40918911,44.16991401
17002107002,Otonabee River,"Lock 19 dam, Peterborough",A,1972,2016,40,5,-78.30763061,44.28881226
17002107102,Salt Creek,"Cnty Rd 30, S of Cnty Rd 29, S of Campbellford",A,1972,2016,32,12,-77.81872298,44.19960864
17002107202,Plato Creek,"Hwy 7, W of County Rd 50, E of Havelock",I,1972,1998,27,0,-77.85145048,44.43269926
17002107402,Pigeon River,"Victoria Cnty Rd 14, Fees Landing, N of Omemee",A,1972,2016,44,1,-78.54169786,44.34198064
17002107502,Burnt River,"Conc 11, Somerville Twp, S of Kinmount",A,1972,2016,43,2,-78.65936523,44.74053601
17002107602,Gull River,"Monck Rd (Rd 45), N of Hwy 35, Norland",I,1972,1990,19,0,-78.81097598,44.72862889
17002107702,Baxter Creek,"Zion 4th Ln, SW of Millbrook",A,1977,2016,39,1,-78.45732523,44.13534214
17002107802,Plato Creek,"North School Rd, W of Cnty Rd 46, W of Havelock",I,1977,1990,14,0,-77.92335723,44.43965151
17002107902,Ouse River,"Hwy 7, E of Cnty Rd 40, Norwood",I,1973,1986,6,8,-77.97655136,44.38729951
17002108002,Ouse River Tributary,"Dam of tributary pond, E of Hwy 7, Norwood",I,1973,1977,5,0,-77.97507611,44.38803101
17002108102,Plato Creek,"Cnty Rd 48, N of Hwy 7, Freeman Corners",I,1976,1981,6,0,-77.79022986,44.48006101
17002108202,Crowe River,"Cnty Rd 48, S of Bowen Rd, S of Rockdale",I,1976,1983,8,0,-77.79972411,44.50608851
17002108302,Crowe River,"Preston Rd, N of Belmont Lake, NW of Rockdale",I,1976,1983,8,0,-77.82126361,44.53496189
17002108402,Crowe River,"Cordova Lk Outlet, N of Cty Rd 48, NE of Havelock",I,1976,1998,19,4,-77.82449886,44.55722176
17002108502,Crowe River,"Vansickle Rd, S of Vansickle",I,1976,1979,4,0,-77.80819336,44.58994464
17002108602,Crowe River,"South Rd, near Gut Conservation Area",A,1976,2016,12,29,-77.88164948,44.77074214
17002108702,Deer Creek,"Wollaston Lake Outlet Dam, NW of The Ridge",I,1976,1979,4,0,-77.83895748,44.81075989
17002108802,Chandos Lake Outlet,"Cnty Rd 620, E of Clydesdale Rd,  W of Glen Alda",I,1966,1979,8,6,-77.98307823,44.84241764
17002108902,Crowe River,"Hwy 28, W of Hwy 121, SW of Paudash",I,1966,1996,27,4,-77.97576723,44.98185364
17002109001,Paudash Lake Narrows,"Cnty Rd 9, N of Hwy 28, SW of Paudash",I,1966,1992,18,9,-78.03951661,44.96000927
17002109102,North River,"Preston Rd, W of Cnty Rd 48, W of Rockdale",I,1976,1985,10,0,-77.83791923,44.50486951
17002109202,North River,"Cnty Rd 46, Round Lake",A,1976,2016,18,23,-77.89834273,44.52679451
17002109402,North River,"Sandy Lake Rd,  E of Cnty Rd 46, S of Lasswade",I,1976,1977,2,0,-77.92136686,44.70146014
17002109502,Beaver Creek,"Beaver  Creek Rd, E of Cordova Rd, N of Marmora",A,1976,2016,29,12,-77.69751685,44.53391526
17002109602,Beaver Creek,"St. Ola Rd, E of Hwy 62, St. Ola",I,1976,1998,5,18,-77.60166823,44.85286301
17002109702,Steenburg Creek,"Hwy 62, N of St. Ola Rd, SW of Martins Landing",I,1976,1997,5,17,-77.66391398,44.84937826
17002109802,Crowe River,"At Confluence with Faraday Cr, Cnty Rd 504",I,1966,1969,4,0,-77.92065948,44.83719789
17002109902,Crowe River,"Rose Island Rd, E of Hwy 28, W of Rose Island",I,1966,1969,4,0,-77.99030886,44.86162776
17002110002,Crowe River,Below confluence with creek from Bow Lake,I,1966,1981,11,5,-77.96654673,44.95403014
17002110101,Paudash Lake,"S of W end Johnson Isl, Nof Hwy 28, SW of Paudash",I,1966,1984,7,12,-77.99970773,44.96861302
17002110201,Paudash Lake,"N of Ranson Point, E of Cnty Rd 9, N of Hwy 28",I,1966,1984,7,12,-78.02698761,44.95993377
17002110301,Paudash Lake,"SE of Stringer Isl, W of Cnty Rd 9, N of Hwy 28",I,1966,1984,6,13,-78.05269648,44.96354714
17002110401,Bow Lake,At Centre of Dog Leg,I,1966,1969,4,0,-77.93919336,45.01124302
17002110501,Bow Lake,"At Centre of East End, N of Hwy 28",I,1966,1969,4,0,-77.92653348,45.01696139
17002110602,Eels Creek,At Highway 28,I,1966,1992,9,18,-78.11323623,44.86389951
17002110701,Eels Lake,Middle of South End,I,1966,1977,4,8,-78.12552136,44.88780901
17002110801,Eels Lake,Middle of North End,I,1966,1977,4,8,-78.10873998,44.91358002
17002110901,Eels Lake,At North End near inlet from Farrel Creek,I,1966,1977,5,7,-78.10750998,44.92547002
17002111083,Trent River,"Cnty Rd 30, S of Cnty Rd 42, S of Havelock",I,1977,1990,14,0,-77.87470086,44.39446726
17002111101,Centre Lake,"Centre Lake, N of Hwy 121, W of Cardiff",I,1977,1980,2,2,-78.05055186,45.00370464
17002111201,Auger Lake,Upstrm Bicroft Tailings Dam S of Hwy 121,I,1977,1980,3,1,-78.04894611,45.00097039
17002111302,Trib. Creek to Deer Creek,"S of Hwy 121, SW of Cardiff",I,1977,1992,7,9,-78.03636936,44.99220102
17002111420,Centre Lake Water Supply,At Bicroft Water Supply Intake,I,1977,1979,2,1,-78.03990498,45.00323839
17002111602,Scugog River,"Hwys 7 & 35, upstrm Lindsay",I,1978,1990,13,0,-78.73027636,44.32767039
17002111701,Twin Sister Lake,"Twin Sisters Lake Rd, SE of Vansickle",I,1979,1979,1,0,-77.75112898,44.59212826
17002111802,Trent River,"Bridge at Glenn Ross, Glenn Ross Rd",A,1980,2016,34,3,-77.59664423,44.26365514
17002111902,Mariposa Brook,"Valentia Rd, E of Little Britain",A,1982,2016,22,13,-78.82008948,44.28545426
17002112002,Ouse River,"River Rd, Birdsalls Station",I,1983,2007,24,1,-78.05075098,44.28314514
17002112102,Emily Creek,"Cnty Rd 36, E of Cedar Glen Rd, Glenway Village",I,1983,1990,8,0,-78.61076998,44.46429764
17002112202,Martin Creek,"Cnty Rd 8, E of St Albans Rd, W of Bobcaygeon",I,1983,1990,8,0,-78.58780011,44.53848951
17002112302,Hawkers Creek,"Cnty Rd 8, E of Providence Rd, W of Bobcaygeon",I,1983,1990,8,0,-78.61992348,44.53263051
17002112402,McLaren Creek,"Blackbird Rd, N of Peniel Rd, NW of Lindsay",I,1983,1990,8,0,-78.81134423,44.39830464
17002112502,Rutherford Creek,"Cnty Rd 25 (Sturgeon Road), SE of Fenelon Falls",I,1983,1990,8,0,-78.70735561,44.51699014
17002112702,Rawdon Creek,"Rosebush Rd, River Valley",I,1988,1998,11,0,-77.55329023,44.26868176
17002113002,Scugog River,"Hwys 7 and 35, upstrm Lindsay",A,1996,2016,21,0,-78.73027636,44.32767014
17002153602,Cavan Creek,"Cnty Rd 9, E of Cnty Rd 28, SE of Bewdley",I,1983,1996,8,6,-78.30219261,44.08188964
17002600202,Moira River,"Farnham Rd, Cannifton",A,1965,2016,52,0,-77.39320635,44.20605439
17002600302,Moira River,"Stoco L. outlet (west channel), Cnty Rd 13",A,1966,2016,51,0,-77.29846773,44.45845239
17002600402,Moira River,"Stoco L. outlet (east channel), Cnty Rd 13, Stoco",A,1965,2016,52,0,-77.27672248,44.45751576
17002600501,Stoco Lake,"Municipal Beach, E of Hwy 37, Tweed",I,1966,1979,14,0,-77.3068736,44.47160339
17002600602,Moira River,"Louisa St, Tweed",A,1964,2016,53,0,-77.30962048,44.47889464
17002600702,Clare River,"Greenwood Rd, upstrm Stoco Lake",A,1965,2016,52,0,-77.2706871,44.48091226
17002600802,Sulphide Creek,"Sulphide Rd, upstrm Stoco Lake, E of Tweed",I,1965,1998,34,0,-77.28244573,44.49769051
17002600902,Skootamotta River,"Hwy 7, upstrm Actinolite",A,1966,2015,50,0,-77.32830798,44.54923751
17002601002,Black River,"Hwy 7, 3.5 km W of Actinolite",A,1966,2016,51,0,-77.3694281,44.53957589
17002601101,Moira Lake,"Hwy 62, S of Madoc",A,1964,2016,53,0,-77.4681561,44.47835814
17002601202,Deer Creek,"Seymour St, Madoc",A,1964,2016,51,2,-77.4733066,44.49953864
17002601302,Moira River,"Hwy 7, dwnstrm Deloro",A,1964,2016,53,0,-77.61789323,44.49961189
17002601502,Moira River,"CNR Bridge , S of College St E, Belleville",I,1965,1971,6,1,-77.38184873,44.17675514
17002601602,Moira River,"College St, W of Cannifton Rd Pkwy, Belleville",I,1965,1965,1,0,-77.38075835,44.17918501
17002601702,West Channel,"Bethel Rd, Chapman, S of Tweed",I,1965,1984,2,18,-77.2975256,44.44068064
18000014202,Ottawa River,Champlain Br. 2400' from P/Q Shore,I,1966,1968,3,0,-75.75638248,45.40759127
18000014302,Ottawa River,Champlain Br. 2800' from P/Q Shore,I,1966,1968,3,0,-75.75550635,45.40665827
18000014402,Ottawa River,Champlain Br 3200 ft from P/Q Shore,I,1966,1968,3,0,-75.75505273,45.40541389
18000015002,Ottawa River,Britannia Waterworks,I,1968,1979,12,0,-75.7907346,45.37543964
18000016002,Ottawa River,"Quyon Ferry 800' from P/Q Shore, near Woodridge",I,1968,1969,2,0,-76.2266976,45.51656364
18000016102,Ottawa River,"Quyon Ferry 400' from P/Q Shore, near Woodridge",I,1968,1969,2,0,-76.2283111,45.51789589
18000016202,Ottawa River,"Quyon Ferry 1200' from P/Q Shore, near Woodridge",I,1968,1969,2,0,-76.22468748,45.51466039
18000017002,Ottawa River,"Ont. Hydro Plant, Chats Falls",A,1966,2016,49,2,-76.23814385,45.47494827
18000017102,Ottawa River,"At Chats Falls, 300' from P/Q Shore",I,1966,1969,4,0,-76.24046323,45.47517414
18000017202,Ottawa River,At Chats Falls 600' from P/Q Shore,I,1966,1969,4,0,-76.24326985,45.47553564
18000017302,Ottawa River,Chats Falls 1200' from P/Q Shore,I,1966,1969,4,0,-76.24584235,45.47662052
18000017402,Ottawa River,At Chats Fallls 1500' from P/Q Shore,I,1967,1969,3,0,-76.2475646,45.47748239
18000017502,Ottawa River,South of Chats Generating Station,I,1968,1969,2,0,-76.25262998,45.42311002
18000024002,Ottawa River,Chenaux dam 800' from PQ shore,I,1968,2000,31,2,-76.67435998,45.59322002
18000024102,Ottawa River,At Chenaux Dam 1200'  from P/Q Shore,I,1968,1969,2,0,-76.67870998,45.58867002
18000024202,Ottawa River,Spillway West of Limerick Island,I,1968,1969,2,0,-76.67745998,45.58958002
18000024302,Ottawa River,Spillway East of Limerick Island,I,1968,1969,2,0,-76.67013998,45.59149002
18000025902,Ottawa River,Pembroke Morrison Allumette Island,I,1968,1969,2,0,-77.02678585,45.81473814
18000026002,Ottawa River,"Centre of Lost Channel, Hwy 148, Pembroke",I,1968,1971,4,0,-77.04287398,45.80716977
18000026102,Ottawa River,"Hwy 148, at Bridge Ontario to Cotnam Island",I,1968,1969,2,0,-77.0546731,45.80251814
18000026220,Ottawa River,Pembroke Raw Water Monthly Composite,I,1966,1974,9,0,-77.13590485,45.83462614
18000027220,Ottawa River,Base Petawawa Raw Water Monthly Composite,I,1966,1975,10,0,-77.29293998,45.92227002
18000027320,Ottawa River,Base Petawawa Treated Water Composite,I,1973,1974,2,0,-77.29293998,45.92227002
18000028020,Ottawa River,Deep River Raw Water Composite,I,1966,1975,10,0,-77.49316235,46.11003627
18000029502,Ottawa River,At Alexander Point,I,1966,1974,9,0,-77.52416998,46.12936002
03007600602,Silver Creek,"0.5km W of Carlyon Ln, on trail, former railroad",A,2002,2016,15,0,-79.45662573,44.66792451
